dz11_code,loneliness_zscore,rank,deciles
S01010322,-0.3415115835189883,3213.0,5
S01010323,-1.413781801361947,770.0,2
S01010324,-1.3090287622098962,932.0,2
S01010325,-1.2779667348295884,984.0,2
S01010326,-0.9271160729450617,1707.0,3
S01010327,-0.8070884705664687,1979.0,3
S01010328,-1.4413154397334351,727.0,2
S01010329,-0.6079023698409761,2459.0,4
S01010330,-1.012235714361717,1494.0,3
S01010331,-1.0144602294183178,1488.0,3
S01010332,-1.1307823620190771,1244.0,2
S01010333,-0.7677402831898599,2082.0,4
S01010334,-0.9373658377588515,1685.0,3
S01010335,-1.1734381408179637,1181.0,2
S01010336,,,
S01010337,-1.0098300517181724,1501.0,3
S01010338,-1.0707772145192824,1365.0,3
S01010339,-1.0223650281434429,1470.0,3
S01010340,-0.6510773805116907,2354.0,4
S01010341,-0.8119507761235001,1968.0,3
S01010342,-0.7632644203212777,2092.0,4
S01010343,-0.739616878423757,2148.0,4
S01010344,-0.9017672312348448,1765.0,3
S01010345,-0.9784443595116138,1583.0,3
S01010346,-0.8383459038390186,1912.0,3
S01010347,-0.8471190339896167,1893.0,3
S01010348,-0.9311980380315316,1699.0,3
S01010349,-0.7650596068535191,2087.0,4
S01010350,-0.7297166799744558,2177.0,4
S01010351,-0.6872562213104885,2275.0,4
S01010352,-0.6469810479446755,2365.0,4
S01010353,-0.8031500233192654,1989.0,3
S01010354,-0.7228207932159616,2195.0,4
S01010355,-0.9590796836387578,1631.0,3
S01010356,-0.7991953409693001,2002.0,3
S01010357,-0.7994297599569727,2001.0,3
S01010358,-0.6295316409288311,2406.0,4
S01010359,-0.5818185000586007,2532.0,4
S01010360,-0.9493372199136065,1652.0,3
S01010361,-0.6935467685437156,2261.0,4
S01010362,-0.47623438603592755,2807.0,5
S01010363,-0.4831748401352396,2795.0,5
S01010364,-0.40293360295567604,3021.0,5
S01010365,-0.197567335649077,3609.0,6
S01010366,-0.5537985390515118,2598.0,4
S01010367,-0.35417757742768097,3171.0,5
S01010368,-0.25636970273138565,3451.0,6
S01010369,-0.34614657451497,3202.0,5
S01010370,-0.20752591315803204,3586.0,6
S01010371,-0.11283417223683007,3876.0,6
S01010372,-0.2409392321373557,3493.0,6
S01010373,,,
S01010374,-0.32788320369653384,3257.0,5
S01010375,,,
S01010376,-0.09847643062072339,3912.0,6
S01010377,,,
S01010378,,,
S01010379,-0.11237801666090244,3878.0,6
S01010380,-0.36250096097571394,3150.0,5
S01010381,-0.20416178742341043,3592.0,6
S01010382,-0.5560287829280182,2591.0,4
S01010383,,,
S01010384,-0.14492543624731857,3778.0,6
S01010385,,,
S01010386,-0.40586622985832443,3010.0,5
S01010387,-0.3194058748269777,3281.0,5
S01010388,-0.17026341006809248,3708.0,6
S01010389,-0.23667164822734724,3508.0,6
S01010390,-0.21165241431314652,3572.0,6
S01010391,-0.2608584010765,3432.0,6
S01010392,-0.21616001503959797,3559.0,6
S01010393,-0.12152205417823678,3852.0,6
S01010394,-0.31457455518268385,3300.0,5
S01010395,-0.23265477034463924,3514.0,6
S01010396,-0.38581697558565936,3074.0,5
S01010397,,,
S01010398,-0.025550954185412634,4087.0,7
S01010399,0.25985058550082824,4693.0,7
S01010400,-0.07849206656558519,3952.0,6
S01010401,-0.08088984948907685,3945.0,6
S01010402,,,
S01010403,0.17883139405091428,4517.0,7
S01010404,-0.11670918645589973,3868.0,6
S01010405,-0.2226419007585127,3538.0,6
S01010406,-0.25049533451648687,3464.0,6
S01010407,-0.21900582082852715,3551.0,6
S01010408,-0.46095179125863245,2845.0,5
S01010409,-0.34196510008055053,3212.0,5
S01010410,-0.2513087802362474,3463.0,6
S01010411,-0.3045090194535467,3320.0,5
S01010412,-0.0048932623185519546,4133.0,7
S01010413,-0.3182119226334855,3286.0,5
S01010414,-0.48453292975453127,2794.0,5
S01010415,-0.3180793764675039,3288.0,5
S01010416,-0.25414086742433384,3455.0,6
S01010417,-0.2771292945785311,3386.0,5
S01010418,-0.20960598639608066,3578.0,6
S01010419,-0.13286208108142622,3816.0,6
S01010420,-0.17546268732707224,3681.0,6
S01010421,-0.16304882527497186,3728.0,6
S01010422,0.33887228570792505,4874.0,8
S01010423,-0.04825102412954292,4022.0,6
S01010424,0.05906683896688588,4275.0,7
S01010425,0.7486733962924104,5535.0,9
S01010426,-0.012512845680914219,4116.0,7
S01010427,-0.40509009909227006,3014.0,5
S01010428,-0.11564825069812822,3872.0,6
S01010429,-0.1073246834787615,3895.0,6
S01010430,-0.40533891612051165,3012.0,5
S01010431,0.12923831939030903,4409.0,7
S01010432,-0.6097238263498765,2454.0,4
S01010433,-0.48462622812351275,2793.0,5
S01010434,-0.2641068587971835,3416.0,6
S01010435,-0.7305286811505722,2174.0,4
S01010436,-0.09364536840887698,3919.0,6
S01010437,-0.32212354923789727,3274.0,5
S01010438,-0.780337215869712,2047.0,4
S01010439,-0.8537009251740381,1880.0,3
S01010440,-1.0196064272681893,1475.0,3
S01010441,-1.355744293209191,845.0,2
S01010442,-0.6384055427205022,2383.0,4
S01010443,,,
S01010444,-0.6571377074384311,2340.0,4
S01010445,-0.9207178697666483,1720.0,3
S01010446,-0.864761546695662,1858.0,3
S01010447,-0.7257775554026237,2187.0,4
S01010448,-0.7332713892744853,2171.0,4
S01010449,-0.7933532596055972,2014.0,3
S01010450,-0.7970783788100947,2007.0,3
S01010451,-0.39439444455411204,3041.0,5
S01010452,-0.5507709265818241,2612.0,4
S01010453,-0.5755509695350589,2546.0,4
S01010454,-0.6671594021213428,2313.0,4
S01010455,-0.8683438097495872,1848.0,3
S01010456,-0.8413348360807651,1898.0,3
S01010457,-0.8078509828651566,1977.0,3
S01010458,-0.610950832423649,2448.0,4
S01010459,-0.6208294823079502,2425.0,4
S01010460,-0.6069097664505586,2464.0,4
S01010461,-0.8573495055711015,1873.0,3
S01010462,,,
S01010463,-0.49444195336605035,2767.0,5
S01010464,-0.6001411583486136,2485.0,4
S01010465,-0.671568693334486,2306.0,4
S01010466,-0.8134708160445607,1964.0,3
S01010467,-0.34453226254578123,3206.0,5
S01010468,-0.5397431506764523,2637.0,4
S01010469,-0.6768715071486109,2298.0,4
S01010470,-1.1779462172991368,1169.0,2
S01010471,-1.1537119564994047,1211.0,2
S01010472,-1.2276555972209329,1068.0,2
S01010473,-1.0898161751013877,1324.0,2
S01010474,,,
S01010475,-1.813400104883871,297.0,1
S01010476,-0.6991599866114393,2250.0,4
S01010477,-0.9699881833266922,1603.0,3
S01010478,-0.9987334138348575,1530.0,3
S01010479,-1.0096362030030086,1502.0,3
S01010480,-1.0142757821572828,1491.0,3
S01010481,,,
S01010482,-1.4514416732365545,712.0,2
S01010483,-0.9835003717817559,1573.0,3
S01010484,-1.0716189419025146,1361.0,2
S01010485,-0.8181057247034149,1950.0,3
S01010486,-0.8040701161375983,1985.0,3
S01010487,-0.9268483983298234,1708.0,3
S01010488,-0.9941451249145319,1541.0,3
S01010489,-0.9751534595798308,1590.0,3
S01010490,-0.9836824636285566,1571.0,3
S01010491,-1.004739196295261,1513.0,3
S01010492,-1.1844345563133363,1149.0,2
S01010493,-0.9721321255945429,1598.0,3
S01010494,-1.1771443782264477,1173.0,2
S01010495,-1.0165825787881786,1483.0,3
S01010496,-1.0704028850071168,1367.0,3
S01010497,-1.151070469692839,1212.0,2
S01010498,-1.1776858737209168,1170.0,2
S01010499,-1.1128336983097935,1279.0,2
S01010500,-1.0526356235077214,1403.0,3
S01010501,-1.1082585642081924,1289.0,2
S01010502,-1.0986671503647079,1311.0,2
S01010503,-0.9128508345819824,1743.0,3
S01010504,1.9276118821329637,6358.0,10
S01010505,2.233098546166938,6527.0,10
S01010506,1.7669367807951626,6232.0,10
S01010507,4.329365741579165,6794.0,10
S01010508,2.304777458457402,6555.0,10
S01010509,1.8151692436562679,6270.0,10
S01010510,-0.26498737422833973,3414.0,6
S01010511,0.1803485751514653,4525.0,7
S01010512,1.1935198486107468,5893.0,9
S01010513,0.42350304029824465,5072.0,8
S01010514,0.4583914658379782,5139.0,8
S01010515,0.10528040073346775,4358.0,7
S01010516,1.520634056131732,6075.0,9
S01010517,1.1180485397548603,5846.0,9
S01010518,1.463592929624954,6043.0,9
S01010519,1.323387898114792,5961.0,9
S01010520,0.5569727041681235,5308.0,8
S01010521,2.2264440524553626,6523.0,10
S01010522,0.916180368302616,5692.0,9
S01010523,1.0292006074822695,5784.0,9
S01010524,2.416182804128658,6594.0,10
S01010525,2.4543845219535974,6604.0,10
S01010526,4.169914273710402,6791.0,10
S01010527,3.7782302363711557,6784.0,10
S01010528,0.8226457190785232,5608.0,9
S01010529,1.2001210950951156,5898.0,9
S01010530,0.9946457205711982,5752.0,9
S01010531,-0.4190961979465915,2976.0,5
S01010532,-0.20804172883333083,3585.0,6
S01010533,-0.1326869449730556,3817.0,6
S01010534,-0.11912015872542352,3862.0,6
S01010535,-0.5068128199354013,2733.0,5
S01010536,-0.9689274727990261,1607.0,3
S01010537,-0.8665449779412334,1853.0,3
S01010538,-0.8109833321148218,1973.0,3
S01010539,-0.5646332399115416,2570.0,4
S01010540,-0.5844430189457784,2525.0,4
S01010541,-0.8336753718845166,1923.0,3
S01010542,-0.44317279994650177,2910.0,5
S01010543,-0.5681673583745463,2560.0,4
S01010544,-0.4042526410181108,3017.0,5
S01010545,-0.3975776902373598,3033.0,5
S01010546,-0.38872262497003324,3063.0,5
S01010547,-0.2651406720801547,3412.0,6
S01010548,-1.0703543451333768,1368.0,3
S01010549,-0.8170535908539346,1952.0,3
S01010550,-0.7739277219128405,2067.0,4
S01010551,-0.6887643705843904,2270.0,4
S01010552,-1.141423890033112,1225.0,2
S01010553,-0.8745557818166423,1837.0,3
S01010554,-0.9127016752959429,1744.0,3
S01010555,-0.9286646986948144,1702.0,3
S01010556,-0.9406578260623044,1676.0,3
S01010557,-0.911202731707077,1750.0,3
S01010558,-0.8736344502313824,1839.0,3
S01010559,-0.9248537393866224,1712.0,3
S01010560,-0.9477410358806505,1656.0,3
S01010561,-0.9274933299422479,1706.0,3
S01010562,-0.9356408969004507,1690.0,3
S01010563,-0.9403810080049215,1677.0,3
S01010564,-0.9358902214949802,1689.0,3
S01010565,-0.9329306439773809,1694.0,3
S01010566,-1.03220886140559,1447.0,3
S01010567,-1.3068562993015775,936.0,2
S01010568,-1.2581685250098498,1011.0,2
S01010569,-1.2355787711427024,1052.0,2
S01010570,-1.218980201406972,1084.0,2
S01010571,-1.3045948388638247,944.0,2
S01010572,-1.3054302379392897,942.0,2
S01010573,-1.2989398483825472,950.0,2
S01010574,-1.318230509006808,910.0,2
S01010575,-1.3310879736539958,885.0,2
S01010576,-1.3336347355920366,878.0,2
S01010577,-1.3153310030022196,914.0,2
S01010578,-1.307465014709876,934.0,2
S01010579,-1.311773709978642,921.0,2
S01010580,-1.310157966867342,930.0,2
S01010581,-1.3068936590636093,935.0,2
S01010582,-1.322906035264921,903.0,2
S01010583,-1.3335402055886068,879.0,2
S01010584,-1.330947916308154,886.0,2
S01010585,-1.324713847202719,899.0,2
S01010586,-1.3330333529873417,880.0,2
S01010587,-1.348827229657038,854.0,2
S01010588,-1.4126173784986846,773.0,2
S01010589,-1.389291859540486,796.0,2
S01010590,-1.4133016847039959,771.0,2
S01010591,-1.4023168497313996,780.0,2
S01010592,-1.765934779666101,338.0,1
S01010593,-1.4084916110096868,775.0,2
S01010594,-1.6085324444497067,513.0,1
S01010595,-1.6667392555074858,448.0,1
S01010596,-1.2996350226904034,948.0,2
S01010597,-1.2806007181727577,980.0,2
S01010598,-1.2142255523570191,1093.0,2
S01010599,-1.185054827815702,1147.0,2
S01010600,-1.3419930145740453,865.0,2
S01010601,-1.1690295988095012,1187.0,2
S01010602,-1.1627441706028316,1192.0,2
S01010603,-1.1820487173639702,1158.0,2
S01010604,-1.1190623876413053,1270.0,2
S01010605,-1.122746604631776,1261.0,2
S01010606,-1.2603539489532143,1006.0,2
S01010607,-1.0992064613973695,1310.0,2
S01010608,,,
S01010609,-1.2922465433556258,959.0,2
S01010610,-1.0744914544744002,1356.0,2
S01010611,-1.8587412195354314,252.0,1
S01010612,-2.79081120625191,48.0,1
S01010613,-1.8893424148428395,236.0,1
S01010614,-1.420585473479063,759.0,2
S01010615,-1.4751583669710548,676.0,1
S01010616,-1.839243066890685,268.0,1
S01010617,-2.211145860452943,131.0,1
S01010618,-2.0016174106196125,193.0,1
S01010619,-1.053653852422544,1400.0,3
S01010620,-0.7281406393704916,2181.0,4
S01010621,-0.9462429975921408,1660.0,3
S01010622,-1.1904676245826435,1137.0,2
S01010623,-1.1812772692467581,1160.0,2
S01010624,-1.305764727523005,941.0,2
S01010625,-0.9850964845576003,1566.0,3
S01010626,-0.641102900347843,2376.0,4
S01010627,-0.6536082631430854,2347.0,4
S01010628,-0.5523845739663231,2604.0,4
S01010629,-0.8941739098627228,1785.0,3
S01010630,-1.006629494689315,1507.0,3
S01010631,-1.0107762883339664,1497.0,3
S01010632,-1.0422528295206046,1424.0,3
S01010633,-0.9537869611379389,1647.0,3
S01010634,-0.918850611363522,1727.0,3
S01010635,-0.9203311218584634,1721.0,3
S01010636,-0.8360547311901178,1915.0,3
S01010637,-0.82861148791179,1930.0,3
S01010638,-0.8973859895247571,1776.0,3
S01010639,-0.9037559340586406,1757.0,3
S01010640,-0.5924610381943111,2506.0,4
S01010641,-0.9119231940393985,1747.0,3
S01010642,-0.9682195414083953,1610.0,3
S01010643,-1.0293221958826488,1451.0,3
S01010644,-0.956988601077652,1636.0,3
S01010645,-0.9923417767172416,1547.0,3
S01010646,-1.0248716805135345,1466.0,3
S01010647,-0.9879657423038412,1558.0,3
S01010648,-0.9439611924067882,1667.0,3
S01010649,-0.992427858436673,1546.0,3
S01010650,-1.1886997887534754,1141.0,2
S01010651,-1.0209954389758307,1472.0,3
S01010652,-0.9805801382291446,1578.0,3
S01010653,-0.9601842347387698,1626.0,3
S01010654,-0.9027746606202643,1761.0,3
S01010655,-0.9210353586136385,1718.0,3
S01010656,-1.498282478182167,652.0,1
S01010657,-1.419021269398218,762.0,2
S01010658,-1.31223042367057,920.0,2
S01010659,-1.592764124789564,533.0,1
S01010660,-2.023333197404365,184.0,1
S01010661,-2.12451840129837,156.0,1
S01010662,-1.585140261583826,546.0,1
S01010663,-1.7536860200979814,353.0,1
S01010664,-1.2271388509345198,1071.0,2
S01010665,-0.7315106158691874,2172.0,4
S01010666,-2.1074258066808316,158.0,1
S01010667,-1.3115605935531318,922.0,2
S01010668,-0.23004554027286125,3521.0,6
S01010669,0.28078217778560227,4732.0,7
S01010670,-0.4442320052087798,2904.0,5
S01010671,-0.5234558780025594,2690.0,4
S01010672,-1.6362000126210063,479.0,1
S01010673,1.1602886497585312,5870.0,9
S01010674,0.5873001346121655,5355.0,8
S01010675,0.16756799715540371,4488.0,7
S01010676,1.1808158883885023,5884.0,9
S01010677,-0.3419760498605712,3211.0,5
S01010678,-0.46642181165444613,2828.0,5
S01010679,-1.7927047076555305,311.0,1
S01010680,-1.5144992588103687,632.0,1
S01010681,-1.702651828818331,407.0,1
S01010682,-0.5129416878209015,2718.0,4
S01010683,-0.29360306834543504,3346.0,5
S01010684,-0.5059940450804602,2736.0,5
S01010685,-0.4266176707854664,2958.0,5
S01010686,-0.5344316810395066,2660.0,4
S01010687,-0.4477292401103497,2894.0,5
S01010688,-0.6683264249190025,2310.0,4
S01010689,-0.5396849339291839,2640.0,4
S01010690,-3.4198981115528286,20.0,1
S01010691,-1.1598389493284365,1197.0,2
S01010692,-3.672660743777423,15.0,1
S01010693,-0.8869214606637573,1809.0,3
S01010694,-0.07161126211028472,3971.0,6
S01010695,-1.7326754454577333,378.0,1
S01010696,-2.4390870951351293,78.0,1
S01010697,-1.6594524825567436,456.0,1
S01010698,-1.1963901160870394,1123.0,2
S01010699,-0.7956868850414585,2010.0,3
S01010700,-1.3516612611485448,850.0,2
S01010701,-1.3999312627333114,784.0,2
S01010702,-0.7634747279601654,2091.0,4
S01010703,-1.7191548460619248,390.0,1
S01010704,-1.7172614649212181,391.0,1
S01010705,-1.7394750104060897,372.0,1
S01010706,-1.7629925514454805,341.0,1
S01010707,-1.7562199082697851,348.0,1
S01010708,-1.810295730908255,300.0,1
S01010709,-1.829002965020089,276.0,1
S01010710,-1.7891487563280344,317.0,1
S01010711,-1.7735474484942872,330.0,1
S01010712,-1.8772812048441068,244.0,1
S01010713,-1.9200762170643244,224.0,1
S01010714,-1.996837062720668,195.0,1
S01010715,-1.9301291790185138,217.0,1
S01010716,-2.1000913911771115,161.0,1
S01010717,-1.9875901308386952,196.0,1
S01010718,-1.879901437090334,241.0,1
S01010719,-1.4268969086097318,749.0,2
S01010720,-1.4294555527856756,745.0,2
S01010721,-1.46774627585994,690.0,2
S01010722,-1.450775024122616,715.0,2
S01010723,-1.4524722659953366,710.0,2
S01010724,-1.7432782850705122,364.0,1
S01010725,-1.4675214498140325,691.0,2
S01010726,-1.200709176727735,1117.0,2
S01010727,-1.5947633483627672,532.0,1
S01010728,-1.6669369730861594,447.0,1
S01010729,-1.6635626437440314,452.0,1
S01010730,-1.4205058491290072,760.0,2
S01010731,-1.078812214370195,1346.0,2
S01010732,-1.1497672813628974,1215.0,2
S01010733,-1.180736103860583,1162.0,2
S01010734,-1.220475713485501,1082.0,2
S01010735,-1.103146199219734,1302.0,2
S01010736,-1.126461900408966,1251.0,2
S01010737,-1.1835803594441217,1153.0,2
S01010738,-1.1703131100270545,1185.0,2
S01010739,-1.1730474197973593,1182.0,2
S01010740,-1.058061679774501,1394.0,3
S01010741,-1.0709427113858345,1364.0,3
S01010742,-1.0603930541013404,1387.0,3
S01010743,-1.0615414329645714,1385.0,3
S01010744,-1.0255994925948915,1462.0,3
S01010745,-1.0652263595378226,1379.0,3
S01010746,-0.7046782697207601,2240.0,4
S01010747,-0.7184007956038658,2212.0,4
S01010748,-0.3256936888766686,3262.0,5
S01010749,-0.24834471216713355,3470.0,6
S01010750,-0.3970777143217773,3036.0,5
S01010751,-0.6872121399350173,2276.0,4
S01010752,-0.1442381502433071,3782.0,6
S01010753,-0.32910610158694437,3252.0,5
S01010754,-0.11278916847158396,3877.0,6
S01010755,-0.07990606847320869,3950.0,6
S01010756,-0.11653721197221406,3870.0,6
S01010757,-0.5016447121246429,2750.0,5
S01010758,0.11437259067800647,4375.0,7
S01010759,0.9446715351985537,5715.0,9
S01010760,0.7679093492640501,5559.0,9
S01010761,0.0005121892737421905,4156.0,7
S01010762,-0.2896138462960719,3357.0,5
S01010763,0.2081764014257539,4588.0,7
S01010764,0.3257999761711292,4829.0,8
S01010765,0.3496564980955444,4900.0,8
S01010766,-0.6022993178007042,2479.0,4
S01010767,-1.7072960622028965,403.0,1
S01010768,-1.7138180962356118,395.0,1
S01010769,-0.07901368606057511,3951.0,6
S01010770,-0.6378151637259825,2384.0,4
S01010771,1.0482749038173433,5799.0,9
S01010772,1.7956240758911726,6255.0,10
S01010773,2.3059510862541703,6557.0,10
S01010774,3.1250866006928035,6739.0,10
S01010775,1.823990162761461,6279.0,10
S01010776,0.9883264672157703,5747.0,9
S01010777,1.1734239890657978,5880.0,9
S01010778,1.151945983128142,5864.0,9
S01010779,1.1302275426704673,5857.0,9
S01010780,1.0844798188803155,5825.0,9
S01010781,0.9493747082883227,5721.0,9
S01010782,0.8277857360473024,5613.0,9
S01010783,0.9587320557642226,5727.0,9
S01010784,1.051229376111788,5801.0,9
S01010785,1.1079840692726373,5836.0,9
S01010786,1.3655720559443174,5984.0,9
S01010787,2.404026510907041,6589.0,10
S01010788,1.8534404231703334,6306.0,10
S01010789,2.4210212825986837,6597.0,10
S01010790,2.170609865839807,6493.0,10
S01010791,2.685331844793857,6671.0,10
S01010792,4.328016631687913,6793.0,10
S01010793,3.276234684216521,6754.0,10
S01010794,3.330839768524261,6757.0,10
S01010795,2.76535290302702,6686.0,10
S01010796,2.2487122237676385,6533.0,10
S01010797,3.0410455727886263,6729.0,10
S01010798,2.5047736574851553,6621.0,10
S01010799,3.717326245545995,6777.0,10
S01010800,3.589295517493367,6768.0,10
S01010801,3.6618841169591563,6771.0,10
S01010802,3.724910086030458,6778.0,10
S01010803,3.7627580744849434,6781.0,10
S01010804,3.8088374790593966,6785.0,10
S01010805,3.831806388761115,6786.0,10
S01010806,3.6584711752253427,6770.0,10
S01010807,3.772797562026702,6782.0,10
S01010808,3.7070112129846757,6773.0,10
S01010809,3.438311972349993,6763.0,10
S01010810,2.0535790222777357,6435.0,10
S01010811,1.1517524820448952,5863.0,9
S01010812,1.112811402957356,5842.0,9
S01010813,-0.40826990842337185,3004.0,5
S01010814,0.1369367866467195,4420.0,7
S01010815,0.8512693778320909,5635.0,9
S01010816,-0.546296116006537,2621.0,4
S01010817,-0.5511259988602492,2610.0,4
S01010818,-0.5452353028802343,2626.0,4
S01010819,-0.5513634306701272,2609.0,4
S01010820,-0.5191854029023957,2696.0,4
S01010821,-0.6177240830270629,2429.0,4
S01010822,-0.7933439071679247,2015.0,3
S01010823,-0.14450813500369947,3780.0,6
S01010824,0.12348357369146001,4398.0,7
S01010825,0.141976279285196,4430.0,7
S01010826,0.3066012630850353,4786.0,8
S01010827,0.2486495715409403,4668.0,7
S01010828,0.2217513716949247,4608.0,7
S01010829,0.2062440017882248,4585.0,7
S01010830,0.08897787264087091,4328.0,7
S01010831,0.06512172012950045,4288.0,7
S01010832,0.17421559996970434,4503.0,7
S01010833,0.2559780585861089,4682.0,7
S01010834,0.19745769112584205,4567.0,7
S01010835,0.10732553157824187,4366.0,7
S01010836,-0.004628385055864005,4136.0,7
S01010837,0.003337931276231166,4159.0,7
S01010838,-0.05618202390881814,4009.0,6
S01010839,-0.12664092290308088,3838.0,6
S01010840,-0.24729126271296747,3475.0,6
S01010841,-0.21820916185812475,3553.0,6
S01010842,-0.35497341419917017,3169.0,5
S01010843,-0.14861051672565917,3767.0,6
S01010844,-0.10825980926837209,3891.0,6
S01010845,-0.10245135081439842,3902.0,6
